"Category","City","Container","Customer_ID","Customer_Name","Customer_Segment","Department","Item","Order_Date","Order_ID","Order_Priority","Postal_Code","Region","Row_ID","Ship_Date","Ship_Mode","State","Discount","Gross_Profit_Ratio","Number_of_Records","Order_Quantity","Product_Base_Margin","Profit","Sales","Shipping_Cost","Unit_Price"
"Pens  and  Art Supplies","Eagle Pass","Wrap Bag","1127","Ray Grady","Consumer","Office Supplies","12 Colored Short Pencils","6/27/11","87224","High","78852","Central","23611","6/29/11","Regular Air","Texas","6.00","-121.60","1","16","58.00","50","41","2","3"
"Envelopes","Eagle Pass","Small Box","1127","Ray Grady","Consumer","Office Supplies","Tyvek Interoffice Envelopes, 9 1/2 x 12 1/2, 100/Box","8/24/13","87228","Medium","78852","Central","22053","8/26/13","Regular Air","Texas","7.00","54.30","1","7","38.00","238","439","20","61"
"Paper","Edinburg","Wrap Bag","1128","Kurt OConnor","Consumer","Office Supplies","Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad","12/22/10","87222","Low","78539","Central","26378","12/27/10","Regular Air","Texas","6.00","17.50","1","13","36.00","10","56","2","4"
"Binders and Binder Accessories","Boston","Small Box","1129","Pam Patton","Home Office","Office Supplies","Avery Printable Repositionable Plastic Tabs","2/16/10","32037","Low","2118","East","4501","2/23/10","Regular Air","Massachusetts","4.00","-20.50","1","37","38.00","64","312","6","9"
"Copiers and Fax","Boston","Large Box","1129","Pam Patton","Home Office","Technology","Canon Imageclass D680 Copier / Fax","2/16/10","32037","Low","2118","East","4502","2/20/10","Regular Air","Massachusetts","7.00","3.30","1","15","54.00","325","9863","24","700"
"Paper","Boston","Small Box","1129","Pam Patton","Corporate","Office Supplies","HP Office Recycled Paper (20Lb. and 87 Bright)","3/29/10","49125","Not Specified","2118","East","6891","3/31/10","Express Air","Massachusetts","5.00","-65.40","1","29","36.00","116","177","8","6"
"Envelopes","Boston","Small Box","1129","Pam Patton","Home Office","Office Supplies","#10- 4 1/8 x 9 1/2 Security-Tint Envelopes","5/21/10","13735","Medium","2118","East","1917","5/23/10","Regular Air","Massachusetts","2.00","28.80","1","52","36.00","117","407","1","8"
"Computer Peripherals","Boston","Small Box","1129","Pam Patton","Corporate","Technology","Logitech Internet Navigator Keyboard","6/13/10","39430","Low","2118","East","5568","6/17/10","Regular Air","Massachusetts","3.00","-10.80","1","44","79.00","144","1332","7","31"
"Paper","Boston","Small Box","1129","Pam Patton","Home Office","Office Supplies","Xerox 1897","7/26/10","57794","Low","2118","East","8099","7/28/10","Regular Air","Massachusetts","2.00","-44.50","1","19","36.00","47","106","6","5"
"Paper","Boston","Small Box","1129","Pam Patton","Home Office","Office Supplies","Xerox 1952","1/10/11","10247","Medium","2118","East","1413","1/11/11","Regular Air","Massachusetts","6.00","-76.40","1","21","38.00","85","112","5","5"
"Computer Peripherals","Boston","Small Pack","1129","Pam Patton","Home Office","Technology","Memorex Slim 80 Minute CD-R, 10/Pack","1/10/11","10247","Medium","2118","East","1414","1/12/11","Regular Air","Massachusetts","3.00","7.60","1","24","43.00","18","232","2","10"
"Binders and Binder Accessories","Boston","Small Box","1129","Pam Patton","Corporate","Office Supplies","Acco D-Ring Binder w/DublLock","2/20/11","14023","Not Specified","2118","East","1962","2/22/11","Regular Air","Massachusetts","8.00","33.90","1","36","36.00","241","711","3","21"
"Paper","Boston","Small Box","1129","Pam Patton","Corporate","Office Supplies","Xerox 1948","2/20/11","14023","Not Specified","2118","East","1963","2/21/11","Regular Air","Massachusetts","3.00","8.20","1","48","40.00","41","498","5","10"
"Binders and Binder Accessories","Boston","Small Box","1129","Pam Patton","Home Office","Office Supplies","Staples General Use 3-Ring Binders","5/9/11","44615","Medium","2118","East","6309","5/10/11","Regular Air","Massachusetts","7.00","-19.10","1","28","37.00","10","54","1","2"
"Binders and Binder Accessories","Boston","Small Box","1129","Pam Patton","Corporate","Office Supplies","Durable Pressboard Binders","3/16/12","3266","Low","2118","East","473","3/20/12","Regular Air","Massachusetts","3.00","-14.90","1","4","38.00","3","17","1","4"
"Binders and Binder Accessories","Boston","Small Box","1129","Pam Patton","Home Office","Office Supplies","Storex DuraTech Recycled Plastic Frosted Binders","4/12/12","26406","Not Specified","2118","East","3694","4/15/12","Regular Air","Massachusetts","9.00","-71.30","1","45","35.00","134","188","5","4"
"Labels","Boston","Small Box","1129","Pam Patton","Corporate","Office Supplies","Avery 487","7/18/12","12897","Not Specified","2118","East","1799","7/19/12","Regular Air","Massachusetts","3.00","31.20","1","53","38.00","60","192","1","4"
"Paper","Boston","Small Box","1129","Pam Patton","Corporate","Office Supplies","Xerox 216","7/18/12","12897","Not Specified","2118","East","1800","7/19/12","Express Air","Massachusetts","5.00","-42.20","1","42","37.00","121","287","8","6"
"Pens  and  Art Supplies","Boston","Wrap Bag","1129","Pam Patton","Corporate","Office Supplies","Newell 342","10/7/12","59108","Low","2118","East","8269","10/12/12","Regular Air","Massachusetts","9.00","-53.80","1","41","56.00","72","134","4","3"
"Telephones and Communication","Boston","Small Box","1129","Pam Patton","Corporate","Technology","M70","10/7/12","59108","Low","2118","East","8270","10/16/12","Regular Air","Massachusetts","2.00","9.30","1","77","59.00","778","8324","9","126"
"Binders and Binder Accessories","Boston","Small Box","1129","Pam Patton","Corporate","Office Supplies","C-Line Peel  and  Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack","2/10/13","41604","Medium","2118","East","5860","2/11/13","Regular Air","Massachusetts","6.00","-34.90","1","22","38.00","48","138","5","6"
"Paper","Edinburg","Small Box","1130","Stacy Benton","Home Office","Office Supplies","Xerox 1952","1/10/11","88106","Medium","78539","Central","19413","1/11/11","Regular Air","Texas","6.00","-248.70","1","5","38.00","66","27","5","5"
"Binders and Binder Accessories","Edinburg","Small Box","1130","Stacy Benton","Corporate","Office Supplies","Durable Pressboard Binders","3/16/12","88109","Low","78539","Central","18473","3/20/12","Regular Air","Texas","3.00","-59.60","1","1","38.00","3","4","1","4"
"Envelopes","El Paso","Small Box","1131","Benjamin Strauss","Home Office","Office Supplies","#10- 4 1/8 x 9 1/2 Security-Tint Envelopes","5/21/10","88103","Medium","79907","Central","19917","5/23/10","Regular Air","Texas","2.00","69.00","1","13","36.00","70","102","1","8"
"Computer Peripherals","El Paso","Small Pack","1131","Benjamin Strauss","Home Office","Technology","Memorex Slim 80 Minute CD-R, 10/Pack","1/10/11","88106","Medium","79907","Central","19414","1/12/11","Regular Air","Texas","3.00","57.80","1","6","43.00","34","58","2","10"
"Binders and Binder Accessories","El Paso","Small Box","1131","Benjamin Strauss","Corporate","Office Supplies","Acco D-Ring Binder w/DublLock","2/20/11","88107","Not Specified","79907","Central","19962","2/22/11","Regular Air","Texas","8.00","69.00","1","9","36.00","123","178","3","21"
"Paper","El Paso","Small Box","1131","Benjamin Strauss","Corporate","Office Supplies","Xerox 1948","2/20/11","88107","Not Specified","79907","Central","19963","2/21/11","Regular Air","Texas","3.00","32.60","1","12","40.00","41","125","5","10"
"Binders and Binder Accessories","El Paso","Small Box","1131","Benjamin Strauss","Home Office","Office Supplies","Storex DuraTech Recycled Plastic Frosted Binders","4/12/12","88110","Not Specified","79907","Central","21694","4/15/12","Regular Air","Texas","9.00","-291.60","1","11","35.00","134","46","5","4"
"Labels","El Paso","Small Box","1131","Benjamin Strauss","Corporate","Office Supplies","Avery 487","7/18/12","88111","Not Specified","79907","Central","19799","7/19/12","Regular Air","Texas","3.00","69.00","1","13","38.00","33","47","1","4"
"Paper","El Paso","Small Box","1131","Benjamin Strauss","Corporate","Office Supplies","Xerox 216","7/18/12","88111","Not Specified","79907","Central","19800","7/19/12","Express Air","Texas","5.00","-177.20","1","10","37.00","121","68","8","6"
"Binders and Binder Accessories","Euless","Small Box","1132","Michael Robbins","Corporate","Office Supplies","C-Line Peel  and  Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack","2/10/10","88101","Medium","76039","Central","23860","2/11/10","Regular Air","Texas","6.00","-127.90","1","6","38.00","48","38","5","6"
"Binders and Binder Accessories","Euless","Small Box","1132","Michael Robbins","Home Office","Office Supplies","Avery Printable Repositionable Plastic Tabs","2/16/10","88102","Low","76039","Central","22501","2/23/10","Regular Air","Texas","4.00","-84.20","1","9","38.00","64","76","6","9"
"Copiers and Fax","Euless","Large Box","1132","Michael Robbins","Home Office","Technology","Canon Imageclass D680 Copier / Fax","2/16/10","88102","Low","76039","Central","22502","2/20/10","Regular Air","Texas","7.00","12.40","1","4","54.00","325","2630","24","700"
"Computer Peripherals","Euless","Small Box","1132","Michael Robbins","Corporate","Technology","Logitech Internet Navigator Keyboard","6/13/10","88104","Low","76039","Central","23568","6/17/10","Regular Air","Texas","3.00","-34.60","1","11","79.00","115","333","7","31"
"Paper","Farmers Branch","Small Box","1133","Marjorie Owens","Home Office","Office Supplies","Xerox 1897","7/26/10","88105","Low","75234","Central","26099","7/28/10","Regular Air","Texas","2.00","-169.00","1","5","36.00","47","28","6","5"
"Binders and Binder Accessories","Farmers Branch","Small Box","1133","Marjorie Owens","Home Office","Office Supplies","Staples General Use 3-Ring Binders","5/9/11","88108","Medium","75234","Central","24309","5/10/11","Regular Air","Texas","7.00","-76.60","1","7","37.00","10","13","1","2"
"Pens  and  Art Supplies","Farmers Branch","Wrap Bag","1133","Marjorie Owens","Corporate","Office Supplies","Newell 342","10/7/12","88112","Low","75234","Central","26269","10/12/12","Regular Air","Texas","9.00","-198.50","1","10","56.00","65","33","4","3"
"Telephones and Communication","Farmers Branch","Small Box","1133","Marjorie Owens","Corporate","Technology","M70","10/7/12","88112","Low","75234","Central","26270","10/16/12","Regular Air","Texas","2.00","43.50","1","19","59.00","894","2054","9","126"
"Paper","Farmers Branch","Small Box","1133","Marjorie Owens","Corporate","Office Supplies","HP Office Recycled Paper (20Lb. and 87 Bright)","3/29/13","88113","Not Specified","75234","Central","24891","3/31/13","Express Air","Texas","5.00","-271.00","1","7","36.00","116","43","8","6"
"Chairs  and  Chairmats","Carbondale","Jumbo Drum","1135","Daniel Webb Stephens","Consumer","Furniture","Global Troy Executive Leather Low-Back Tilter","12/9/11","87942","Not Specified","62901","Central","18440","12/11/11","Delivery Truck","Illinois","9.00","69.00","1","14","60.00","4580","6638","26","501"
"Office Machines","Carol Stream","Jumbo Drum","1136","Carmen McPherson","Consumer","Technology","Epson LQ-570e Dot Matrix Printer","7/2/10","87940","High","60188","Central","22119","7/4/10","Delivery Truck","Illinois","9.00","69.00","1","15","56.00","2660","3855","28","271"
"Binders and Binder Accessories","Carol Stream","Small Box","1136","Carmen McPherson","Consumer","Office Supplies","GBC Twin Loop Wire Binding Elements, 9/16 Spine, Black","11/10/11","87941","Critical","60188","Central","19654","11/12/11","Regular Air","Illinois","0.00","0.90","1","21","36.00","3","334","10","15"
"Binders and Binder Accessories","Carol Stream","Small Box","1136","Carmen McPherson","Consumer","Office Supplies","Binder Posts","7/2/13","87943","High","60188","Central","22118","7/4/13","Regular Air","Illinois","10.00","-95.80","1","18","39.00","97","101","5","6"
"Paper","Carol Stream","Small Box","1136","Carmen McPherson","Consumer","Office Supplies","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","8/17/13","87944","High","60188","Central","23472","8/18/13","Regular Air","Illinois","3.00","-38.90","1","24","40.00","51","131","6","5"
"Tables","Carol Stream","Jumbo Box","1136","Carmen McPherson","Consumer","Furniture","Hon 94000 Series Round Tables","8/17/13","87944","High","60188","Central","23473","8/18/13","Delivery Truck","Illinois","6.00","-1.40","1","10","76.00","42","3034","54","296"
"Office Machines","Carol Stream","Small Box","1136","Carmen McPherson","Consumer","Technology","AT and T Black Trimline Phone, Model 210","9/22/13","87945","High","60188","Central","26337","9/23/13","Regular Air","Illinois","7.00","-26.90","1","24","49.00","102","380","9","16"
"Chairs  and  Chairmats","The Colony","Jumbo Drum","1138","Malcolm Floyd","Home Office","Furniture","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","8/16/10","86574","Medium","75056","Central","19357","8/19/10","Delivery Truck","Texas","2.00","-26.60","1","1","62.00","51","192","30","161"
"Office Furnishings","The Colony","Medium Box","1138","Malcolm Floyd","Home Office","Furniture","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39 x 49","1/28/11","86577","Low","75056","Central","18750","2/4/11","Regular Air","Texas","7.00","69.00","1","12","65.00","861","1248","6","108"
"Paper","The Colony","Wrap Bag","1138","Malcolm Floyd","Home Office","Office Supplies","Ampad Evidence Wirebond Steno Books, 6 x 9","1/28/11","86577","Low","75056","Central","18751","2/4/11","Regular Air","Texas","9.00","-1122.70","1","7","38.00","186","17","7","2"
"Binders and Binder Accessories","The Colony","Small Box","1138","Malcolm Floyd","Home Office","Office Supplies","GBC Standard Therm-A-Bind Covers","3/8/11","86578","Critical","75056","Central","18138","3/8/11","Regular Air","Texas","1.00","16.20","1","13","39.00","52","324","13","25"
"Computer Peripherals","The Woodlands","Small Box","1139","Stacey Davenport","Home Office","Technology","Adesso Programmable 142-Key Keyboard","5/6/13","86585","High","77381","Central","21104","5/8/13","Regular Air","Texas","10.00","0.90","1","12","79.00","15","1746","4","152"
"Computer Peripherals","The Woodlands","Small Pack","1139","Stacey Davenport","Home Office","Technology","Imation DVD-RAM discs","5/6/13","86585","High","77381","Central","21105","5/8/13","Regular Air","Texas","8.00","69.00","1","10","43.00","238","345","2","35"
"Binders and Binder Accessories","The Woodlands","Small Box","1139","Stacey Davenport","Home Office","Office Supplies","Avery Poly Binder Pockets","9/11/13","86588","Not Specified","77381","Central","20724","9/11/13","Regular Air","Texas","7.00","-179.60","1","18","37.00","119","66","5","4"
"Scissors, Rulers and Trimmers","Tyler","Small Pack","1140","Miriam Snow","Home Office","Office Supplies","Fiskars Softgrip Scissors","3/26/13","86584","Critical","75701","Central","21439","3/27/13","Regular Air","Texas","4.00","-33.40","1","2","57.00","8","23","3","11"
"Appliances","Tyler","Large Box","1140","Miriam Snow","Small Business","Office Supplies","Honeywell Enviracaire Portable HEPA Air Cleaner for 17 x 22 Room","11/18/13","86589","High","75701","Central","21444","11/19/13","Regular Air","Texas","2.00","69.00","1","41","52.00","8752","12684","24","301"
"Appliances","Tyler","Small Box","1140","Miriam Snow","Small Business","Office Supplies","Staples 6 Outlet Surge","11/18/13","86589","High","75701","Central","21445","11/20/13","Regular Air","Texas","8.00","3.70","1","36","58.00","15","421","5","12"
